k m JobsNum MakeSpan Ratio Time
3 6 10 0.0 4.66666666667 
3 6 11 0.0 7.0 
3 6 12 0.0 13.5 
3 6 13 0.0 4.66666666667 
3 6 14 0.0 4.5 
3 6 15 0.0 8.83333333333 
3 6 16 0.0 6.16666666667 
3 6 17 0.0 4.0 
3 6 18 0.0 17.3333333333 
3 6 19 0.0 12.3333333333 
3 6 20 0.0 25.3333333333 
3 6 21 0.0 17.8333333333 
3 6 22 0.0 10.5 
3 6 23 0.0 7.0 
3 6 24 0.0 10.8333333333 
3 6 25 0.0 11.5 
3 6 26 0.0 15.5 
3 6 27 0.0 20.1666666667 
3 6 28 0.0 17.5 
3 6 29 0.0 13.3333333333 
3 6 30 0.0 508.333333333 
3 6 31 0.0 17.1666666667 
3 6 32 0.0 23.3333333333 
3 6 33 0.0 29.3333333333 
3 6 34 0.0 33.8333333333 
3 6 35 0.0 46.3333333333 
3 6 36 0.0 17.3333333333 
3 6 37 0.0 20.1666666667 
3 6 38 0.0 209.166666667 
3 6 39 0.0 18.0 
3 6 40 0.0 39.3333333333 
3 6 41 0.0 17.8333333333 
3 6 42 0.0 30.5 
3 6 43 0.0 30.5 
3 6 44 0.0 23.5 
3 6 45 0.0 16.3333333333 
3 6 46 0.0 29.8333333333 
3 6 47 0.0 35.8333333333 
3 6 48 0.0 55.3333333333 
3 6 49 0.0 63.1666666667 
3 6 50 0.0 49.8333333333 
3 6 51 0.0 37.1666666667 
3 6 52 0.0 62.1666666667 
3 6 53 0.0 25.8333333333 
3 6 54 0.0 64.6666666667 
3 6 55 0.0 45.8333333333 
3 6 56 0.0 71.0 
3 6 57 0.0 55.5 
3 6 58 0.0 80.6666666667 
3 6 59 0.0 34.3333333333 
3 6 60 0.0 55.8333333333 
3 6 61 0.0 27.0 
3 6 62 0.0 20.8333333333 
3 6 63 0.0 30.5 
3 6 64 0.0 33.0 
3 6 65 0.0 81.0 
3 6 66 0.0 22.3333333333 
3 6 67 0.0 67.0 
3 6 68 0.0 41.6666666667 
3 6 69 0.0 89.0 
3 6 70 0.0 55.1666666667 
3 6 71 0.0 40.3333333333 
3 6 72 0.0 41.6666666667 
3 6 73 0.0 52.3333333333 
3 6 74 0.0 51.5 
3 6 75 0.0 413.166666667 
3 6 76 0.0 851.5 
3 6 77 0.0 36.6666666667 
3 6 78 0.0 46.5 
3 6 79 0.0 59.3333333333 
3 6 80 0.0 67.8333333333 
3 6 81 0.0 48.3333333333 
3 6 82 0.0 33.3333333333 
3 6 83 0.0 41.8333333333 
3 6 84 0.0 48.1666666667 
3 6 85 0.0 43.0 
3 6 86 0.0 65.8333333333 
3 6 87 0.0 51.3333333333 
3 6 88 0.0 93.0 
3 6 89 0.0 70.5 
3 6 90 0.0 43.3333333333 
3 6 91 0.0 56.8333333333 
3 6 92 0.0 91.3333333333 
3 6 93 0.0 142.666666667 
3 6 94 0.0 54.5 
3 6 95 0.0 123.166666667 
3 6 96 0.0 83.1666666667 
3 6 97 0.0 83.6666666667 
3 6 98 0.0 43.8333333333 
3 6 99 0.0 67.1666666667 
3 6 100 0.0 72.6666666667 
3 6 101 0.0 132.5 
3 6 102 0.0 293.333333333 
3 6 103 0.0 116.333333333 
3 6 104 0.0 127.333333333 
3 6 105 0.0 58.5 
3 6 106 0.0 144.0 
3 6 107 0.0 59.8333333333 
3 6 108 0.0 78.3333333333 
3 6 109 0.0 215.0 
3 6 110 0.0 57.8333333333 
3 6 111 0.0 162.666666667 
3 6 112 0.0 72.1666666667 
3 6 113 0.0 130.0 
3 6 114 0.0 94.1666666667 
3 6 115 0.0 86.1666666667 
3 6 116 0.0 72.5 
3 6 117 0.0 138.333333333 
3 6 118 0.0 145.0 
3 6 119 0.0 66.3333333333 
3 6 120 0.0 83.3333333333 
3 6 121 0.0 447.166666667 
3 6 122 0.0 95.6666666667 
3 6 123 0.0 284.833333333 
3 6 124 0.0 74.0 
3 6 125 0.0 88.1666666667 
3 6 126 0.0 223.833333333 
3 6 127 0.0 167.166666667 
3 6 128 0.0 67.8333333333 
3 6 129 0.0 127.833333333 
3 6 130 0.0 101.666666667 
3 6 131 0.0 94.8333333333 
3 6 132 0.0 90.6666666667 
3 6 133 0.0 75.3333333333 
3 6 134 0.0 95.3333333333 
3 6 135 0.0 120.5 
3 6 136 0.0 119.0 
3 6 137 0.0 71.0 
3 6 138 0.0 95.5 
3 6 139 0.0 127.833333333 
3 6 140 0.0 156.333333333 
3 6 141 0.0 123.333333333 
3 6 142 0.0 107.666666667 
3 6 143 0.0 169.5 
3 6 144 0.0 241.0 
3 6 145 0.0 580.666666667 
3 6 146 0.0 262.0 
3 6 147 0.0 316.666666667 
3 6 148 0.0 197.166666667 
3 6 149 0.0 101.333333333 
3 6 150 0.0 111.333333333 
3 6 151 0.0 121.666666667 
3 6 152 0.0 97.6666666667 
3 6 153 0.0 106.5 
3 6 154 0.0 186.5 
3 6 155 0.0 79.8333333333 
3 6 156 0.0 98.0 
3 6 157 0.0 164.166666667 
3 6 158 0.0 139.5 
3 6 159 0.0 75.5 
3 6 160 0.0 254.166666667 
3 6 161 0.0 573.166666667 
3 6 162 0.0 394.833333333 
3 6 163 0.0 79.0 
3 6 164 0.0 90.8333333333 
3 6 165 0.0 128.333333333 
3 6 166 0.0 114.666666667 
3 6 167 0.0 102.166666667 
3 6 168 0.0 173.333333333 
3 6 169 0.0 99.1666666667 
3 6 170 0.0 103.0 
3 6 171 0.0 190.333333333 
3 6 172 0.0 63.3333333333 
3 6 173 0.0 117.5 
3 6 174 0.0 231.166666667 
3 6 175 0.0 133.166666667 
3 6 176 0.0 193.0 
3 6 177 0.0 138.5 
3 6 178 0.0 150.833333333 
3 6 179 0.0 112.333333333 
3 6 180 0.0 194.5 
3 6 181 0.0 142.333333333 
3 6 182 0.0 160.0 
3 6 183 0.0 105.5 
3 6 184 0.0 1006.33333333 
3 6 185 0.0 128.666666667 
3 6 186 0.0 158.0 
3 6 187 0.0 114.166666667 
3 6 188 0.0 175.166666667 
3 6 189 0.0 85.6666666667 
3 6 190 0.0 137.166666667 
3 6 191 0.0 159.166666667 
3 6 192 0.0 130.333333333 
3 6 193 0.0 596.5 
3 6 194 0.0 113.0 
3 6 195 0.0 132.333333333 
3 6 196 0.0 123.833333333 
3 6 197 0.0 127.166666667 
3 6 198 0.0 163.833333333 
3 6 199 0.0 133.0 
3 6 200 0.0 266.333333333 
3 6 201 0.0 111.333333333 
3 6 202 0.0 575.666666667 
3 6 203 0.0 155.333333333 
3 6 204 0.0 193.833333333 
3 6 205 0.0 236.5 
3 6 206 0.0 149.166666667 
3 6 207 0.0 13199.6666667 
3 6 208 0.0 426.0 
3 6 209 0.0 143.833333333 
3 6 210 0.0 224.5 
3 6 211 0.0 243.666666667 
3 6 212 0.0 144.833333333 
3 6 213 0.0 126.0 
3 6 214 0.0 133.666666667 
3 6 215 0.0 245.166666667 
3 6 216 0.0 176.166666667 
3 6 217 0.0 192.0 
3 6 218 0.0 197.0 
3 6 219 0.0 130.5 
3 6 220 0.0 210.0 
3 6 221 0.0 155.5 
3 6 222 0.0 191.0 
3 6 223 0.0 188.833333333 
3 6 224 0.0 290.833333333 
3 6 225 0.0 156.166666667 
3 6 226 0.0 211.5 
3 6 227 0.0 121.166666667 
3 6 228 0.0 197.833333333 
3 6 229 0.0 220.333333333 
3 6 230 0.0 152.166666667 
3 6 231 0.0 181.0 
3 6 232 0.0 201.833333333 
3 6 233 0.0 568.333333333 
3 6 234 0.0 302.333333333 
3 6 235 0.0 237.166666667 
3 6 236 0.0 1057.83333333 
3 6 237 0.0 260.0 
3 6 238 0.0 105.0 
3 6 239 0.0 1132.66666667 
3 6 240 0.0 231.833333333 
3 6 241 0.0 124.166666667 
3 6 242 0.0 283.666666667 
3 6 243 0.0 152.5 
3 6 244 0.0 210.333333333 
3 6 245 0.0 228.833333333 
3 6 246 0.0 563.833333333 
3 6 247 0.0 436.833333333 
3 6 248 0.0 254.5 
3 6 249 0.0 195.333333333 
3 6 250 0.0 191.833333333 
3 6 251 0.0 251.5 
3 6 252 0.0 191.333333333 
3 6 253 0.0 177.0 
3 6 254 0.0 964.0 
3 6 255 0.0 186.833333333 
3 6 256 0.0 1615.33333333 
3 6 257 0.0 270.333333333 
3 6 258 0.0 171.0 
3 6 259 0.0 272.0 
3 6 260 0.0 232.666666667 
3 6 261 0.0 243.0 
3 6 262 0.0 262.166666667 
3 6 263 0.0 298.0 
3 6 264 0.0 149.833333333 
3 6 265 0.0 885.333333333 
3 6 266 0.0 180.5 
3 6 267 0.0 319.833333333 
3 6 268 0.0 187.833333333 
3 6 269 0.0 163.0 
3 6 270 0.0 205.833333333 
3 6 271 0.0 174.833333333 
3 6 272 0.0 496.5 
3 6 273 0.0 435.333333333 
3 6 274 0.0 409.5 
3 6 275 0.0 383.166666667 
3 6 276 0.0 582.666666667 
3 6 277 0.0 225.333333333 
3 6 278 0.0 292.666666667 
3 6 279 0.0 150.5 
3 6 280 0.0 179.666666667 
3 6 281 0.0 398.333333333 
3 6 282 0.0 291.333333333 
3 6 283 0.0 287.5 
3 6 284 0.0 298.0 
3 6 285 0.0 142.166666667 
3 6 286 0.0 192.833333333 
3 6 287 0.0 251.5 
3 6 288 0.0 1246.66666667 
3 6 289 0.0 206.166666667 
3 6 290 0.0 229.166666667 
3 6 291 0.0 305.333333333 
3 6 292 0.0 133.833333333 
3 6 293 0.0 202.5 
3 6 294 0.0 389.0 
3 6 295 0.0 187.666666667 
3 6 296 0.0 250.666666667 
3 6 297 0.0 242.833333333 
3 6 298 0.0 226.666666667 
3 6 299 0.0 365.333333333 
3 6 300 0.0 251.833333333 
3 6 301 0.0 154.833333333 
3 6 302 0.0 209.0 
3 6 303 0.0 238.5 
3 6 304 0.0 292.0 
3 6 305 0.0 185.666666667 
3 6 306 0.0 167.0 
3 6 307 0.0 331.666666667 
3 6 308 0.0 209.333333333 
3 6 309 0.0 227.666666667 
3 6 310 0.0 287.166666667 
3 6 311 0.0 227.833333333 
3 6 312 0.0 326.666666667 
3 6 313 0.0 2100.5 
3 6 314 0.0 215.0 
